,Unnamed: 0,tweet_id,text,likes,airline,string_text,subjectivity,polarity,sentiment,reason
595,1383,1336175151898120192,"['thanks', 'americanairlines', 'ending', 'relaxing', 'weekend', 'lack', 'service', 'concern', 'idea', 'made', 'flight']",0,American airlines,thanks americanairlines ending relaxing weekend lack service concern idea made flight,0.2,0.2,Positive,['thanks']
596,1384,1336171513465118720,"['watch', 'today', 'series', 'orlando', 'dallas', 'pretty', 'amazing', 'plane', 'anyone', 'else']",1,American airlines,watch today series orlando dallas pretty amazing plane anyone else,0.95,0.425,Positive,"['pretty', 'amazing']"
597,1389,1336113060621258752,"['airline', 'airport', 'telling', 'employee', 'show', 'symptom', 'tested', 'positive', 'covid', 'work', 'anyw']",0,American airlines,airline airport telling employee show symptom tested positive covid work anyw,0.5454545454545454,0.2272727272727273,Positive,['positive']
598,1390,1336091735483674624,"['american', 'airline', 'edition', 'bagtag', 'made', 'authentic', 'aircraft', 'skin', 'former']",0,American airlines,american airline edition bagtag made authentic aircraft skin former,0.25,0.16666666666666666,Positive,['authentic']
599,1391,1336086372822749184,"['americanairlines', 'list', 'flight', 'overpacked', 'covid', 'friendly', 'mask']",0,American airlines,americanairlines list flight overpacked covid friendly mask,0.5,0.375,Positive,['friendly']
600,1392,1336072246645968908,"['video', 'series', 'americanairlines', 'featuring', 'flight', 'attendant', 'jacqueline', 'brown', 'discussing', 'hepa', 'filter', 'avgeek']",0,American airlines,video series americanairlines featuring flight attendant jacqueline brown discussing hepa filter avgeek,0.4,0.2,Positive,['attendant']
601,1393,1336071491033604096,"['video', 'series', 'americanairlines', 'featuring', 'flight', 'attendant', 'jacqueline', 'brown', 'discussing', 'hepa', 'filter']",0,American airlines,video series americanairlines featuring flight attendant jacqueline brown discussing hepa filter,0.4,0.2,Positive,['attendant']
602,1395,1336033513271926785,"['breaking', 'american', 'airline', 'boeing', 'carrying', 'passenger', 'touch', 'tulsa', 'first', 'time', 'since', 'grounding']",0,American airlines,breaking american airline boeing carrying passenger touch tulsa first time since grounding,0.16666666666666666,0.125,Positive,['first']
603,1396,1336025371838394378,"['thing', 'could', 'americanairlines', 'fucked', 'flight', 'stuck', 'dallas', 'nightstr']",4,American airlines,thing could americanairlines fucked flight stuck dallas nightstr,0.7,-0.6,Negative,['fucked']
604,1397,1336019234133078016,"['thank', 'anna', 'great', 'customer', 'service', 'gate', 'americanairlines']",1,American airlines,thank anna great customer service gate americanairlines,0.75,0.8,Positive,['great']
605,1398,1335972587676037121,"['want', 'depressing', 'oligopolistic', 'business', 'exactly', 'happens']",0,American airlines,want depressing oligopolistic business exactly happens,0.575,-0.175,Negative,"['depressing', 'exactly']"
606,1399,1335949241727021062,"['want', 'depressing', 'oligopolistic', 'business', 'exactly', 'happens']",2,American airlines,want depressing oligopolistic business exactly happens,0.575,-0.175,Negative,"['depressing', 'exactly']"
607,1400,1335932280280395781,"['monday', 'morning', 'digging', 'heel', 'staying', 'positive', 'hopefully', 'bring', 'positive', 'news', 'liftin']",3,American airlines,monday morning digging heel staying positive hopefully bring positive news liftin,0.5454545454545454,0.2272727272727273,Positive,"['positive', 'positive']"
608,1406,1335683566827687941,"['getting', 'americanairlines', 'flight', 'gate', 'attendant', 'super', 'rude', 'flight']",0,American airlines,getting americanairlines flight gate attendant super rude flight,0.5555555555555555,0.07777777777777778,Positive,"['attendant', 'super', 'rude']"
609,1407,1335674130398654464,"['leaving', 'miami', 'dallas', 'flight', 'window', 'view', 'route', 'minneapolis', 'long', 'copyright', 'patricio', 'crooker']",1,American airlines,leaving miami dallas flight window view route minneapolis long copyright patricio crooker,0.4,-0.05,Negative,['long']
610,1408,1335663907697008646,"['absolutely', 'terrible', 'experience', 'flying', 'americanairlines', 'covid', 'well', 'exist', 'cram']",1,American airlines,absolutely terrible experience flying americanairlines covid well exist cram,1.0,-1.0,Negative,"['absolutely', 'terrible']"
611,1417,1335434632829997056,"['conclusion', 'today', 'learned', 'upgrade', 'scam', 'americanairlines', 'awful', 'company', 'think']",4,American airlines,conclusion today learned upgrade scam americanairlines awful company think,1.0,-1.0,Negative,['awful']
612,1419,1335382327850131456,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporting']",0,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporting,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
613,1420,1335382246036037632,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporting']",0,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporting,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
614,1421,1335380768672129024,"['yeahnahhh', 'plan', 'flying', 'death', 'trap', 'great', 'flyin']",0,American airlines,yeahnahhh plan flying death trap great flyin,0.75,0.8,Positive,['great']
615,1423,1335358291224903680,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",9,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
616,1424,1335358290146906114,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",2,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
617,1425,1335358289870159877,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",0,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
618,1426,1335358288897208326,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",1,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
619,1427,1335358288649539584,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",0,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
620,1428,1335358287680663553,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",6,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
621,1429,1335343247028342784,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporting']",0,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporting,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
622,1430,1335343189465595904,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",12,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
623,1431,1335343188954009606,"['americanairlines', 'help', 'keep', 'approved', 'covid', 'vaccine', 'stored', 'safely', 'right', 'temperature', 'transporti']",2,American airlines,americanairlines help keep approved covid vaccine stored safely right temperature transporti,0.5357142857142857,0.2857142857142857,Positive,"['safely', 'right']"
624,1434,1335291814346063874,"['looking', 'forward', 'work', 'tomorrow', 'getting', 'home', 'hour', 'later', 'expected', 'americanairlines']",0,American airlines,looking forward work tomorrow getting home hour later expected americanairlines,0.2,-0.05,Negative,['expected']
625,1435,1335291811913293824,"['nearly', 'nearly', 'hour', 'layover', 'plane', 'issue', 'since', 'home', 'another', 'hour']",0,American airlines,nearly nearly hour layover plane issue since home another hour,0.4,0.1,Positive,"['nearly', 'nearly']"
626,1436,1335285072317001730,"['excited', 'share', 'latest', 'addition', 'etsy', 'shop', 'vintage', 'chrome', 'postcard', 'aerial', 'view', 'lower', 'manhattan', 'ameri']",1,American airlines,excited share latest addition etsy shop vintage chrome postcard aerial view lower manhattan ameri,0.825,0.4375,Positive,"['excited', 'latest']"
627,1442,1334955299229200384,"['sure', 'wont', 'give', 'back', 'plausibly', 'alleged', 'american', 'breached', 'cond']",1,American airlines,sure wont give back plausibly alleged american breached cond,0.2472222222222222,0.1,Positive,"['sure', 'plausibly', 'alleged']"
628,1447,1334904958387412992,"['flight', 'flight', 'attendant', 'elizabeth', 'charlotte', 'shes', 'amazing', 'whole']",0,American airlines,flight flight attendant elizabeth charlotte shes amazing whole,0.5666666666666668,0.3333333333333333,Positive,"['attendant', 'amazing', 'whole']"
629,1449,1334900894719070211,"['airline', 'expects', 'quarter', 'billion', 'available', 'liquidity', 'americanairlines']",0,American airlines,airline expects quarter billion available liquidity americanairlines,0.4,0.4,Positive,['available']
630,1452,1334875614688501762,"['americanairlines', 'conduct', 'first', 'public', 'boeingmax', 'testflight', 'airplane']",0,American airlines,americanairlines conduct first public boeingmax testflight airplane,0.2,0.125,Positive,['first']
631,1454,1334842984022609923,"['know', 'come', 'thank', 'staff', 'easyjet', 'great', 'customerexperience']",0,American airlines,know come thank staff easyjet great customerexperience,0.75,0.8,Positive,['great']
632,1455,1334837663052992514,"['know', 'come', 'thank', 'staff', 'easyjet', 'great', 'customerexperience']",1,American airlines,know come thank staff easyjet great customerexperience,0.75,0.8,Positive,['great']
633,1456,1334828099582750721,"['absolute', 'favourite', 'lady', 'american', 'airline', 'boeingdreamliner', 'beautiful']",0,American airlines,absolute favourite lady american airline boeingdreamliner beautiful,0.6333333333333333,0.35000000000000003,Positive,"['absolute', 'beautiful']"
634,1457,1334807032906608640,"['bill', 'gate', 'gave', 'airline', 'stock', 'green', 'light', 'americanairlines', 'boeing', 'marketsnewsopinions']",0,American airlines,bill gate gave airline stock green light americanairlines boeing marketsnewsopinions,0.5,0.1,Positive,"['green', 'light']"
635,1459,1334737241227182080,"['nice', 'dennis', 'americanairlines']",0,American airlines,nice dennis americanairlines,1.0,0.6,Positive,['nice']
636,1460,1334731271885352960,"['good', 'share', 'check', 'item', 'loving', 'poshmark', 'fashion', 'style', 'shopmycloset']",0,American airlines,good share check item loving poshmark fashion style shopmycloset,0.775,0.6499999999999999,Positive,"['good', 'loving']"
637,1461,1334707428340981760,"['baggage', 'check', 'without', 'clearly', 'somethings', 'adding', 'need', 'refund']",2,American airlines,baggage check without clearly somethings adding need refund,0.3833333333333333,0.10000000000000002,Positive,['clearly']
638,1463,1334654436321398796,"['archive', 'post', 'flight', 'review', 'american', 'airline', 'first', 'class', 'boeing', 'frankfurt', 'americanairlines']",0,American airlines,archive post flight review american airline first class boeing frankfurt americanairlines,0.16666666666666666,0.125,Positive,['first']
639,1464,1334648170534604801,"['individual', 'gave', 'fuck', 'would', 'airline', 'flying', 'unless', 'essential']",0,American airlines,individual gave fuck would airline flying unless essential,0.43333333333333335,-0.13333333333333333,Negative,['fuck']
640,1466,1334619073271906304,"['amazing', 'half', 'full', 'flight', 'check', 'size', 'carryon', 'gate', 'americanairlines']",1,American airlines,amazing half full flight check size carryon gate americanairlines,0.5388888888888889,0.2611111111111111,Positive,"['amazing', 'half', 'full']"
641,1470,1334580873761591297,"['flew', 'americanairlines', 'last', 'weekend', 'moron', 'flight', 'instead', 'loading']",0,American airlines,flew americanairlines last weekend moron flight instead loading,0.5333333333333333,-0.4,Negative,['moron']
642,1481,1334535559906271238,"['please', 'help', 'getting', 'married', 'couple', 'week', 'flying']",0,American airlines,please help getting married couple week flying,0.25,0.25,Positive,['married']
643,1482,1334531637334462469,"['never', 'ever', 'ever', 'changed', 'flight', 'impossible', 'flight', 'without', 'telling']",0,American airlines,never ever ever changed flight impossible flight without telling,1.0,-0.6666666666666666,Negative,['impossible']
644,1483,1334529588072878080,"['phoenix', 'admiral', 'club', 'ridiculously', 'overcrowded', 'wearing', 'mask', 'eating', 'drinking', 'america']",0,American airlines,phoenix admiral club ridiculously overcrowded wearing mask eating drinking america,1.0,-0.3333333333333333,Negative,['ridiculously']
645,1485,1334522136577396736,"['never', 'ever', 'ever', 'changed', 'flight', 'impossible', 'flight', 'without', 'telling']",0,American airlines,never ever ever changed flight impossible flight without telling,1.0,-0.6666666666666666,Negative,['impossible']
646,1486,1334520873408225280,"['shout', 'christmas', 'gift', 'mile', 'really', 'cool', 'thing', 'registering', 'give']",1,American airlines,shout christmas gift mile really cool thing registering give,0.65,0.35,Positive,"['really', 'cool']"
647,1492,1334504238626598913,"['another', 'beautiful', 'americanairlines', 'morning', 'thanks', 'great', 'trip']",1,American airlines,another beautiful americanairlines morning thanks great trip,0.65,0.6166666666666667,Positive,"['beautiful', 'thanks', 'great']"
648,1499,1334479380668530689,"['americanairlines', 'conduct', 'first', 'civilian', 'passenger', 'flight', 'almost', 'year']",0,American airlines,americanairlines conduct first civilian passenger flight almost year,0.3333333333333333,0.25,Positive,['first']
649,1501,1334465152763224064,"['american', 'airline', 'maintenance', 'team', 'scrambling', 'complete', 'safety', 'change', 'fleet', 'boeing']",7,American airlines,american airline maintenance team scrambling complete safety change fleet boeing,0.2,0.05,Positive,['complete']
650,1502,1334447547046248450,"['fatal', 'crash', 'aircraft', 'march', 'forced', 'service', 'grounded', 'fmtnews']",0,American airlines,fatal crash aircraft march forced service grounded fmtnews,0.2,-0.30000000000000004,Negative,['forced']
651,1504,1334361152571097089,"['book', 'flight', 'ticket', 'farecopy', 'cheap', 'rate', 'provide', 'ticket', 'good', 'discount', 'rate']",0,American airlines,book flight ticket farecopy cheap rate provide ticket good discount rate,0.65,0.55,Positive,"['cheap', 'good']"
652,1505,1334349380862660608,"['american', 'airline', 'conduct', 'first', 'public', 'boeing', 'test', 'flight', 'americanairlines', 'boeing', 'gear']",0,American airlines,american airline conduct first public boeing test flight americanairlines boeing gear,0.13333333333333333,0.08333333333333333,Positive,['first']
653,1506,1334345551039635457,"['americanairlines', 'giving', 'every', 'member', 'free', 'gift', 'travel', 'paxex', 'avgeek']",0,American airlines,americanairlines giving every member free gift travel paxex avgeek,0.8,0.4,Positive,['free']
654,1508,1334293567343300609,"['airplane', 'love', 'american', 'airline', 'boeing', 'passenger', 'dallas']",1,American airlines,airplane love american airline boeing passenger dallas,0.3,0.25,Positive,['love']
655,1515,1334239280244338697,"['bser', 'delta', 'decided', 'extend', 'empty', 'seat', 'march', 'americanairlines', 'never', 'stopp']",0,American airlines,bser delta decided extend empty seat march americanairlines never stopp,0.5,-0.1,Negative,['empty']
656,1516,1334238256423198720,"['first', 'passenger', 'flight', 'since', 'march', 'americanairlines']",0,American airlines,first passenger flight since march americanairlines,0.3333333333333333,0.25,Positive,['first']
657,1517,1334227158433206274,"['trying', 'book', 'cross', 'country', 'roundtrip', 'whole', 'site', 'americanairlines']",0,American airlines,trying book cross country roundtrip whole site americanairlines,0.2,0.1,Positive,['whole']
658,1519,1334223643778441220,"['boeingmax', 'wednesday', 'make', 'first', 'public', 'demonstration', 'flight', 'member', 'medium', 'since', 'grounded']",0,American airlines,boeingmax wednesday make first public demonstration flight member medium since grounded,0.2,0.125,Positive,['first']
659,1520,1334223313325993985,"['boeingmax', 'wednesday', 'make', 'first', 'public', 'demonstration', 'flight', 'member', 'medium', 'since']",15,American airlines,boeingmax wednesday make first public demonstration flight member medium since,0.2,0.125,Positive,['first']
660,1524,1334191539921121280,"['love', 'representative', 'could', 'help', 'home', 'americanairlines', 'aateam']",0,American airlines,love representative could help home americanairlines aateam,0.6,0.5,Positive,['love']
661,1525,1334189855111319552,"['breaking', 'american', 'airline', 'boeing', 'carrying', 'passenger', 'touch', 'tulsa', 'first', 'time', 'since', 'grounding']",6,American airlines,breaking american airline boeing carrying passenger touch tulsa first time since grounding,0.16666666666666666,0.125,Positive,['first']
662,1532,1334165082725560321,"['first', 'passenger', 'flight', 'since', 'march', 'americanairlines']",1,American airlines,first passenger flight since march americanairlines,0.3333333333333333,0.25,Positive,['first']
663,1534,1334155613153222660,"['americanairlines', 'food', 'thats', 'good', 'thing']",2,American airlines,americanairlines food thats good thing,0.6000000000000001,0.7,Positive,['good']
664,1537,1334150926958026752,"['free', 'mile', 'seat', 'upgrade', 'american', 'airline', 'gtgt', 'free', 'freebie', 'reward']",0,American airlines,free mile seat upgrade american airline gtgt free freebie reward,0.5333333333333333,0.26666666666666666,Positive,"['free', 'free']"
665,1539,1334147103283683328,"['airline', 'executive', 'family', 'plane', 'first', 'yougofirst', 'southwestairlines', 'delta']",0,American airlines,airline executive family plane first yougofirst southwestairlines delta,0.3333333333333333,0.25,Positive,['first']
666,1540,1334131517749153793,"['first', 'airliner', 'ever', 'flew', 'american', 'americanairlines']",3,American airlines,first airliner ever flew american americanairlines,0.16666666666666666,0.125,Positive,['first']
667,1541,1334116616469180416,"['americanairlines', 'conduct', 'first', 'civilian', 'passenger', 'flight', 'almost', 'year']",0,American airlines,americanairlines conduct first civilian passenger flight almost year,0.3333333333333333,0.25,Positive,['first']
668,1542,1334080057581690880,"['issue', 'first', 'certificate', 'boeing', 'since', 'americanairlines']",0,American airlines,issue first certificate boeing since americanairlines,0.3333333333333333,0.25,Positive,['first']
669,1543,1334079112944754689,"['american', 'airline', 'premium', 'ecoomy', 'worth', 'extra', 'cost', 'compare', 'airline', 'find']",0,American airlines,american airline premium ecoomy worth extra cost compare airline find,0.06666666666666668,0.1,Positive,['worth']
670,1552,1333928607949864960,"['loving', 'video', 'mask', 'sure', 'changed', 'shoulder', 'belt', 'year']",1,American airlines,loving video mask sure changed shoulder belt year,0.9194444444444444,0.55,Positive,"['loving', 'sure']"
671,1554,1333886593141256193,"['federal', 'aviation', 'administration', 'issued', 'first', 'airworthiness', 'certificate', 'boeing', 'built', 'since', 'march']",0,American airlines,federal aviation administration issued first airworthiness certificate boeing built since march,0.3333333333333333,0.25,Positive,['first']
672,1555,1333886051983691776,"['federal', 'aviation', 'administration', 'issued', 'first', 'airworthiness', 'certificate', 'boeing', 'built']",1,American airlines,federal aviation administration issued first airworthiness certificate boeing built,0.3333333333333333,0.25,Positive,['first']
673,1556,1333874721788743682,"['beautiful', 'aircraft', 'americanairlines', 'scheme', 'look', 'sharp', 'dreamliner']",0,American airlines,beautiful aircraft americanairlines scheme look sharp dreamliner,0.875,0.3625,Positive,"['beautiful', 'sharp']"
674,1561,1333801601723555844,"['americanairlines', 'first', 'airline', 'boeingmax', 'commercially', 'scheduled', 'reactivatio']",0,American airlines,americanairlines first airline boeingmax commercially scheduled reactivatio,0.16666666666666666,0.125,Positive,['first']
675,1562,1333795660882034693,"['americanairlines', 'first', 'airline', 'boeingmax', 'commercially', 'scheduled', 'react']",0,American airlines,americanairlines first airline boeingmax commercially scheduled react,0.16666666666666666,0.125,Positive,['first']
676,1563,1337138119926292482,"['french', 'elegant', 'style', 'star', 'style', 'aviation', 'aviationdaily', 'aviationlovers', 'aviationphotography', 'boein']",0,Air France,french elegant style star style aviation aviationdaily aviationlovers aviationphotography boein,0.5,0.25,Positive,['elegant']
677,1564,1337132920067272704,"['macron', 'leader', 'need', 'revisit', 'history', 'brit', 'dont', 'give', 'threat', 'merely', 'strengthens', 'reso']",0,Air France,macron leader need revisit history brit dont give threat merely strengthens reso,0.5,-0.5,Negative,['merely']
678,1566,1337098621804716032,"['samsjainny', 'kind', 'fraudulent', 'cheapoair', 'cheapoair', 'strategytactics', 'steal', 'extra', 'money']",0,Air France,samsjainny kind fraudulent cheapoair cheapoair strategytactics steal extra money,0.5,0.3,Positive,['kind']
679,1572,1336945792066727936,"['french', 'elegant', 'style', 'star', 'style', 'aviation', 'aviationdaily', 'aviationlovers']",47,Air France,french elegant style star style aviation aviationdaily aviationlovers,0.5,0.25,Positive,['elegant']
680,1576,1336798790100135936,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto']",1,Air France,great airline shot airbus airfrance france stunningfoto,0.75,0.8,Positive,['great']
681,1578,1336793178574352386,"['thankful', 'career', 'beautiful', 'airline', 'proud', 'step', 'taking', 'sustainability']",0,Air France,thankful career beautiful airline proud step taking sustainability,1.0,0.825,Positive,"['beautiful', 'proud']"
682,1583,1336662604714975232,"['thanks', 'airfrance', 'dont', 'think', 'need']",0,Air France,thanks airfrance dont think need,0.2,0.2,Positive,['thanks']
683,1587,1336634206626189312,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'content']",0,Air France,great airline shot airbus airfrance content,0.75,0.8,Positive,['great']
684,1588,1336583370399166465,"['afpa', 'average', 'volume', 'good', 'sign', 'always', 'nice', 'liquid', 'stock']",0,Air France,afpa average volume good sign always nice liquid stock,0.6666666666666666,0.3833333333333333,Positive,"['average', 'good', 'nice']"
685,1589,1336447344724893701,"['thankful', 'career', 'beautiful', 'airline', 'proud', 'step', 'taking', 'sustainabi']",4,Air France,thankful career beautiful airline proud step taking sustainabi,1.0,0.825,Positive,"['beautiful', 'proud']"
686,1590,1336446306487848961,"['proud', 'airline', 'airfrance', 'afklmphereforyou', 'sustainability']",4,Air France,proud airline airfrance afklmphereforyou sustainability,1.0,0.8,Positive,['proud']
687,1592,1336388600980787203,"['airfrance', 'team', 'processing', 'refund', 'claim', 'might', 'waiting', 'longer', 'usual', 'fabien', 'pelous']",0,Air France,airfrance team processing refund claim might waiting longer usual fabien pelous,0.25,-0.25,Negative,['usual']
688,1593,1336351416252837890,"['hooo', 'airfrance', 'airforce', 'airforceone', 'gretathunberg', 'climate', 'greta', 'organizes', 'flight', 'welcome']",0,Air France,hooo airfrance airforce airforceone gretathunberg climate greta organizes flight welcome,0.9,0.8,Positive,['welcome']
689,1596,1336242133083316224,"['green', 'lantern', 'mumbai', 'mumbai', 'incredibleindia', 'airfrance', 'airbus']",2,Air France,green lantern mumbai mumbai incredibleindia airfrance airbus,0.3,-0.2,Negative,['green']
690,1598,1336068419314200578,"['jerusalema', 'welcome', 'back', 'happy', 'resumption', 'shepherdessworldtravels', 'klmairlines', 'airfrance']",4,Air France,jerusalema welcome back happy resumption shepherdessworldtravels klmairlines airfrance,0.6333333333333333,0.5333333333333333,Positive,"['welcome', 'happy']"
691,1600,1335997095107579904,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto']",0,Air France,great airline shot airbus airfrance france stunningfoto,0.75,0.8,Positive,['great']
692,1601,1335980683966103553,"['happy', 'internationalcivilaviationday', 'bluetiful', 'borobudur', 'resting', 'csmia']",7,Air France,happy internationalcivilaviationday bluetiful borobudur resting csmia,1.0,0.8,Positive,['happy']
693,1603,1335938477083463680,"['rare', 'picture', 'beautiful', 'approach', 'sofia', 'lairport', 'airfrance', 'flight', 'airbusa', 'march', 'aviation', 'aviationphotogr']",0,Air France,rare picture beautiful approach sofia lairport airfrance flight airbusa march aviation aviationphotogr,0.95,0.575,Positive,"['rare', 'beautiful']"
694,1604,1335926994509422594,"['playoff', 'round', 'airfrance']",2,Air France,playoff round airfrance,0.4,-0.2,Negative,['round']
695,1606,1335815998008541185,"['airfrance', 'could', 'please', 'customer', 'care', 'respond', 'complaint', 'number']",0,Air France,airfrance could please customer care respond complaint number,0.2,-0.3,Negative,['complaint']
696,1608,1335724207821434880,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto', 'content']",2,Air France,great airline shot airbus airfrance france stunningfoto content,0.75,0.8,Positive,['great']
697,1612,1335615979737538563,"['brice', 'nice', 'airfrance', 'dulinairlines', 'angfra']",0,Air France,brice nice airfrance dulinairlines angfra,1.0,0.6,Positive,['nice']
698,1613,1335615743359127552,"['brice', 'nice', 'airfrance', 'dulinairlines', 'angfra']",10,Air France,brice nice airfrance dulinairlines angfra,1.0,0.6,Positive,['nice']
699,1614,1335598188590456833,"['rare', 'picture', 'beautiful', 'approach', 'sofia', 'lairport', 'airfrance', 'flight', 'airbusa', 'march', 'aviation']",6,Air France,rare picture beautiful approach sofia lairport airfrance flight airbusa march aviation,0.95,0.575,Positive,"['rare', 'beautiful']"
700,1615,1335568181566509056,"['afpa', 'average', 'volume', 'good', 'sign', 'always', 'nice', 'liquid', 'stock']",0,Air France,afpa average volume good sign always nice liquid stock,0.6666666666666666,0.3833333333333333,Positive,"['average', 'good', 'nice']"
701,1616,1335529991367512067,"['good', 'morning', 'airfrance']",0,Air France,good morning airfrance,0.6000000000000001,0.7,Positive,['good']
702,1623,1335378933865451521,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto', 'pack']",0,Air France,great airline shot airbus airfrance france stunningfoto pack,0.75,0.8,Positive,['great']
703,1625,1335228177510088707,"['find', 'flight', 'deal', 'tirana', 'book', 'today', 'major', 'airline', 'connecting', 'destination', 'alitalia']",0,Air France,find flight deal tirana book today major airline connecting destination alitalia,0.5,0.0625,Positive,['major']
704,1627,1335205068749074438,"['little', 'airfrance']",0,Air France,little airfrance,0.5,-0.1875,Negative,['little']
705,1635,1334825983967436800,"['visual', 'approach', 'nice', 'airfrance', 'pilote', 'photo', 'sonyalpha', 'greenpilot', 'nice', 'landing']",0,Air France,visual approach nice airfrance pilote photo sonyalpha greenpilot nice landing,0.6666666666666666,0.4,Positive,"['nice', 'nice']"
706,1636,1334824571644612608,"['find', 'great', 'rate', 'airfrance', 'airfare', 'book', 'flight', 'office', 'search', 'book', 'cheap', 'france', 'flight']",0,Air France,find great rate airfrance airfare book flight office search book cheap france flight,0.725,0.6000000000000001,Positive,"['great', 'cheap']"
707,1637,1334813691401793536,"['find', 'great', 'rate', 'airfrance', 'airfare', 'book', 'flight', 'office', 'search', 'book', 'cheap', 'france', 'fligh']",1,Air France,find great rate airfrance airfare book flight office search book cheap france fligh,0.725,0.6000000000000001,Positive,"['great', 'cheap']"
708,1642,1334541766217830400,"['visual', 'approach', 'nice', 'airfrance', 'pilote', 'photo', 'sonyalpha', 'greenpilot', 'nice', 'landing']",130,Air France,visual approach nice airfrance pilote photo sonyalpha greenpilot nice landing,0.6666666666666666,0.4,Positive,"['nice', 'nice']"
709,1644,1334396557559468038,"['little', 'airfrance']",248,Air France,little airfrance,0.5,-0.1875,Negative,['little']
710,1646,1334252043029114885,"['abby', 'continues', 'cater', 'airfrance', 'pandemic', 'give', 'special', 'treatment', 'today']",1,Air France,abby continues cater airfrance pandemic give special treatment today,0.5714285714285714,0.35714285714285715,Positive,['special']
711,1652,1334106555642503169,"['worth', 'paying', 'extra', 'business', 'class', 'france', 'find', 'review', 'france']",0,Air France,worth paying extra business class france find review france,0.1,0.15,Positive,['worth']
712,1659,1333890446653845504,"['aviation', 'pleased', 'assist', 'sesar', 'deployment', 'manager', 'annual', 'meeting', 'beginning', 'sesar', 'journey']",0,Air France,aviation pleased assist sesar deployment manager annual meeting beginning sesar journey,1.0,0.5,Positive,['pleased']
713,1660,1333851184688484353,"['thanks', 'smith', 'stubler', 'showing', 'much', 'support', 'association', 'stand']",0,Air France,thanks smith stubler showing much support association stand,0.2,0.2,Positive,"['thanks', 'much']"
714,1661,1333848177418485760,"['thanks', 'smith', 'stubler', 'showing', 'much', 'support', 'association']",12,Air France,thanks smith stubler showing much support association,0.2,0.2,Positive,"['thanks', 'much']"
715,1665,1337167254081986562,"['pretty', 'bird', 'today', 'work', 'great', 'service', 'aircanada']",0,Air Canada,pretty bird today work great service aircanada,0.875,0.525,Positive,"['pretty', 'great']"
716,1666,1337166597006512132,"['pretty', 'bird', 'today', 'work', 'great', 'service', 'aircanada']",5,Air Canada,pretty bird today work great service aircanada,0.875,0.525,Positive,"['pretty', 'great']"
717,1667,1337159446011674624,"['spirit', 'holiday', 'season', 'celebrating', 'inspiring', 'travelprofessionals', 'making', 'real', 'differ']",0,Air Canada,spirit holiday season celebrating inspiring travelprofessionals making real differ,0.65,0.35,Positive,"['inspiring', 'real']"
